Name,Gender,City,Frequency,Item,Spends
Reyansh,M,Mumbai,Once,Pizza,9
Tanish,M,Mumbai,Daily,Burger,56
Aditya,M,Ahmedabad,Never,Paneer,54
Kavya,M,Bangalore,Never,Pizza,78
Kavya,M,Bangalore,Monthly,Burger,23
Tara,F,Mumbai,Never,Sandwich,6
Yash,M,Kolkata,Monthly,Dosa,28
Sneha,F,Mumbai,Daily,Paneer,7
Tanvi,F,Pune,Monthly,Roll,25
Arjun,M,Kolkata,Daily,Roll,94
Ishaan,M,Ahmedabad,Daily,Burger,62
Tanish,M,Pune,Never,Chowmein,42
Rhea,F,Hyderabad,Weekly,Paneer,82
Manav,M,Bangalore,Daily,Paneer,51
Rahul,M,Hyderabad,Once,Burger,42
Rhea,M,Delhi,Weekly,Sandwich,6
Radhika,M,Chennai,Once,Sandwich,87
Aisha,M,Ahmedabad,Monthly,Sandwich,17
Nikhil,F,Delhi,Daily,Dosa,52
Sneha,F,Ahmedabad,Never,Dosa,5
Simran,F,Delhi,Never,Roll,63
Meera,F,Ahmedabad,Monthly,Sandwich,97
Aisha,F,Chennai,Once,Dosa,66
Simran,F,Kolkata,Weekly,Roll,62
Aryan,M,Ahmedabad,Daily,Pizza,6
Meera,M,Hyderabad,Once,Chowmein,54
Dhruv,F,Delhi,Never,Pizza,16
Aryan,F,Bangalore,Daily,Paneer,30
Aditya,M,Bangalore,Never,Pizza,99
Kavya,M,Mumbai,Once,Chowmein,14
Ishaan,F,Chennai,Once,Dosa,14
Shreya,M,Delhi,Weekly,Paneer,51
Arjun,M,Ahmedabad,Once,Sandwich,8
Tara,F,Chennai,Once,Paneer,87
Om,M,Chennai,Monthly,Sandwich,53
Meera,F,Mumbai,Monthly,Samosa,37
Reyansh,M,Mumbai,Weekly,Paneer,97
Kiara,F,Bangalore,Monthly,Sandwich,43
Tanvi,M,Mumbai,Once,Burger,69
Siddharth,F,Hyderabad,Weekly,Roll,55
Pooja,F,Ahmedabad,Monthly,Vada,26
Reyansh,F,Bangalore,Once,Vada,11
Simran,F,Kolkata,Weekly,Roll,38
Vivaan,M,Hyderabad,Weekly,Chowmein,92
Vivaan,M,Mumbai,Once,Burger,64
Aryan,M,Bangalore,Daily,Roll,22
Aryan,M,Delhi,Never,Pizza,15
Vivek,F,Chennai,Weekly,Burger,37
Siddharth,F,Kolkata,Monthly,Roll,53
Aarav,F,Bangalore,Once,Dosa,52
Ira,M,Hyderabad,Daily,Dosa,51
Aisha,F,Mumbai,Weekly,Samosa,37
Diya,M,Chennai,Monthly,Paneer,86
Arjun,M,Hyderabad,Never,Samosa,36
Swati,M,Delhi,Weekly,Sandwich,41
Om,F,Bangalore,Never,Sandwich,21
Aditya,M,Chennai,Daily,Dosa,86
Vivek,F,Delhi,Weekly,Pizza,59
Simran,F,Delhi,Never,Dosa,26
Simran,M,Delhi,Monthly,Vada,67
Vivek,M,Chennai,Weekly,Dosa,26
Kavya,M,Ahmedabad,Monthly,Burger,97
Pooja,M,Pune,Never,Pizza,92
Om,M,Ahmedabad,Monthly,Samosa,35
Aryan,F,Delhi,Once,Roll,14
Vivek,M,Mumbai,Monthly,Pizza,93
Aryan,M,Chennai,Daily,Chowmein,71
Ishaan,M,Pune,Once,Pizza,32
Pooja,M,Mumbai,Daily,Paneer,100
Ira,M,Chennai,Never,Pizza,96
Ragini,F,Chennai,Monthly,Sandwich,35
Kabir,M,Pune,Never,Chowmein,95
Karan,F,Pune,Monthly,Burger,34
Diya,M,Hyderabad,Daily,Roll,55
Arjun,M,Pune,Weekly,Pizza,74
Tanish,M,Chennai,Daily,Burger,96
Shreya,M,Pune,Monthly,Samosa,97
Yash,M,Chennai,Never,Sandwich,8
Pooja,M,Mumbai,Once,Sandwich,55
Harsh,M,Delhi,Daily,Paneer,58
Harsh,F,Hyderabad,Once,Samosa,97
Meera,F,Pune,Monthly,Pizza,72
Meera,M,Hyderabad,Monthly,Vada,19
Shreya,M,Delhi,Never,Dosa,8
Vivaan,F,Bangalore,Daily,Vada,76
Vivek,F,Hyderabad,Never,Paneer,13
Karan,F,Hyderabad,Daily,Burger,81
Siddharth,F,Mumbai,Once,Samosa,81
Saanvi,F,Bangalore,Daily,Chowmein,84
Anaya,M,Ahmedabad,Daily,Sandwich,39
Manav,F,Mumbai,Once,Roll,56
Vivek,F,Chennai,Weekly,Pizza,94
Kabir,F,Pune,Weekly,Roll,41
Rohit,M,Mumbai,Weekly,Pizza,25
Neha,F,Delhi,Never,Vada,55
Tanvi,M,Chennai,Never,Chowmein,100
Nikhil,M,Bangalore,Once,Dosa,69
Reyansh,M,Pune,Never,Samosa,24
Nikhil,M,Kolkata,Weekly,Sandwich,47
Ragini,M,Hyderabad,Once,Paneer,62
Aarav,F,Mumbai,Never,Samosa,52
Aryan,F,Hyderabad,Never,Paneer,65
Kabir,F,Ahmedabad,Monthly,Dosa,69
Karan,M,Pune,Weekly,Samosa,50
Ishaan,M,Delhi,Once,Sandwich,16
Meera,F,Chennai,Never,Sandwich,74
Ira,F,Delhi,Daily,Pizza,24
Aisha,F,Bangalore,Weekly,Pizza,24
Nitin,M,Ahmedabad,Weekly,Chowmein,62
Vivek,F,Bangalore,Monthly,Sandwich,34
Nitin,M,Ahmedabad,Never,Roll,80
Aditya,M,Hyderabad,Monthly,Sandwich,99
Kriti,M,Ahmedabad,Never,Roll,56
Naira,M,Chennai,Weekly,Samosa,96
Saanvi,M,Ahmedabad,Weekly,Roll,75
Manav,F,Delhi,Weekly,Chowmein,15
Ragini,F,Ahmedabad,Daily,Chowmein,94
Rahul,F,Kolkata,Monthly,Sandwich,51
Reyansh,M,Pune,Daily,Paneer,41
Ira,M,Bangalore,Monthly,Chowmein,63
Shreya,F,Mumbai,Monthly,Dosa,46
Rhea,F,Ahmedabad,Weekly,Samosa,7
Kavya,M,Kolkata,Never,Vada,25
Om,M,Ahmedabad,Monthly,Paneer,77
Manav,F,Kolkata,Never,Chowmein,92
Sneha,M,Ahmedabad,Daily,Burger,20
Harsh,M,Delhi,Never,Sandwich,77
Saanvi,F,Bangalore,Once,Paneer,18
Kriti,M,Delhi,Daily,Paneer,10
Dhruv,M,Hyderabad,Daily,Paneer,70
Ira,F,Delhi,Weekly,Chowmein,72
Abhay,F,Hyderabad,Monthly,Burger,92
Rhea,M,Pune,Once,Burger,64
Naira,F,Hyderabad,Daily,Roll,83
Saanvi,M,Ahmedabad,Once,Roll,53
Dhruv,F,Mumbai,Once,Chowmein,60
Radhika,F,Mumbai,Monthly,Chowmein,62
Aditya,M,Mumbai,Never,Paneer,68
Kiara,M,Ahmedabad,Never,Vada,72
Ira,F,Delhi,Daily,Paneer,50
Radhika,F,Hyderabad,Never,Samosa,69
Kabir,M,Ahmedabad,Never,Dosa,10
Ragini,F,Hyderabad,Never,Pizza,15
Tanish,M,Chennai,Once,Pizza,59
Kabir,F,Ahmedabad,Weekly,Pizza,81
Simran,F,Mumbai,Monthly,Dosa,24
Aman,M,Mumbai,Daily,Pizza,82
Rahul,F,Hyderabad,Daily,Chowmein,5
Manav,M,Pune,Daily,Vada,46
Diya,M,Hyderabad,Monthly,Dosa,20
Diya,M,Hyderabad,Weekly,Sandwich,77
Radhika,F,Bangalore,Once,Dosa,6
Rohit,M,Chennai,Weekly,Samosa,91
Arjun,M,Delhi,Once,Roll,32
Ragini,M,Delhi,Daily,Vada,45
Vivek,F,Hyderabad,Never,Samosa,7
Aarav,F,Ahmedabad,Never,Dosa,19
Tanish,F,Pune,Daily,Vada,71
Kriti,M,Mumbai,Weekly,Samosa,20
Vivek,M,Bangalore,Daily,Paneer,56
Aarav,F,Kolkata,Never,Pizza,40
Saanvi,F,Kolkata,Never,Paneer,32
Diya,F,Chennai,Daily,Dosa,97
Naira,F,Ahmedabad,Once,Paneer,75
Tanish,F,Ahmedabad,Monthly,Samosa,80
Priya,M,Mumbai,Daily,Paneer,44
Rahul,F,Chennai,Never,Vada,12
Siddharth,F,Chennai,Monthly,Samosa,55
Reyansh,F,Kolkata,Weekly,Paneer,21
Kiara,M,Hyderabad,Monthly,Vada,58
Tanvi,F,Ahmedabad,Monthly,Samosa,83
Siddharth,F,Delhi,Never,Chowmein,32
Kavya,M,Delhi,Once,Paneer,67
Kabir,F,Mumbai,Once,Paneer,96
Simran,F,Ahmedabad,Once,Chowmein,32
Anaya,F,Delhi,Never,Samosa,65
Aryan,F,Mumbai,Once,Sandwich,30
Ishaan,F,Chennai,Weekly,Chowmein,65
Diya,F,Chennai,Daily,Paneer,6
Naira,M,Hyderabad,Never,Paneer,88
Reyansh,M,Ahmedabad,Daily,Vada,20
Manav,M,Ahmedabad,Daily,Vada,41
Ishaan,M,Delhi,Daily,Burger,45
Vivek,M,Hyderabad,Daily,Pizza,25
Dhruv,M,Hyderabad,Never,Pizza,12
Harsh,F,Mumbai,Monthly,Vada,42
Manav,M,Ahmedabad,Daily,Roll,7
Aisha,M,Hyderabad,Once,Sandwich,6
Shreya,F,Pune,Once,Pizza,97
Vivaan,F,Mumbai,Monthly,Burger,13
Radhika,F,Mumbai,Monthly,Paneer,15
Nikhil,M,Delhi,Weekly,Samosa,28
Ishaan,M,Mumbai,Once,Burger,13
Aisha,F,Hyderabad,Once,Roll,41
Kabir,F,Hyderabad,Daily,Vada,38
Tara,M,Pune,Daily,Sandwich,5
Pooja,M,Hyderabad,Daily,Roll,11
Yash,F,Delhi,Daily,Samosa,97
Kabir,F,Pune,Once,Samosa,50
Aman,M,Delhi,Monthly,Roll,57
Aditya,F,Mumbai,Weekly,Burger,75
Vivek,M,Bangalore,Never,Samosa,37
Simran,F,Kolkata,Monthly,Burger,30
Vivaan,M,Chennai,Weekly,Pizza,67
Diya,M,Mumbai,Daily,Burger,72
Ishaan,F,Chennai,Daily,Dosa,75
Shreya,M,Kolkata,Never,Roll,11
Rhea,M,Hyderabad,Weekly,Dosa,55
Saanvi,F,Mumbai,Once,Burger,77
Saanvi,M,Hyderabad,Once,Dosa,91
Rohit,M,Chennai,Once,Vada,59
Tanish,F,Kolkata,Once,Pizza,64
Kabir,F,Kolkata,Once,Pizza,23
Abhay,F,Pune,Monthly,Paneer,71
Swati,M,Delhi,Once,Sandwich,95
Rhea,M,Kolkata,Daily,Dosa,51
Manav,F,Pune,Never,Paneer,87
Saanvi,M,Mumbai,Monthly,Burger,76
Tanvi,F,Delhi,Never,Sandwich,91
Pooja,F,Delhi,Once,Pizza,14
Priya,F,Bangalore,Daily,Samosa,23
Manav,M,Pune,Once,Chowmein,11
Reyansh,F,Kolkata,Monthly,Samosa,58
Priya,M,Chennai,Monthly,Paneer,86
Tanvi,F,Pune,Once,Burger,72
Aditya,M,Chennai,Monthly,Roll,68
Tara,F,Delhi,Monthly,Pizza,54
Simran,M,Mumbai,Monthly,Chowmein,68
Tara,M,Chennai,Never,Vada,45
Reyansh,F,Hyderabad,Weekly,Vada,93
Aman,F,Pune,Monthly,Paneer,14
Siddharth,F,Delhi,Monthly,Sandwich,75
Nikhil,F,Chennai,Weekly,Samosa,77
Rhea,M,Hyderabad,Never,Chowmein,19
Harsh,F,Kolkata,Weekly,Sandwich,68
Manav,F,Mumbai,Weekly,Burger,71
Radhika,M,Mumbai,Weekly,Pizza,23
Rohit,F,Mumbai,Never,Samosa,88
Ragini,F,Kolkata,Never,Roll,13
Ira,M,Ahmedabad,Monthly,Vada,66
Kavya,M,Mumbai,Weekly,Paneer,72
Manav,F,Delhi,Weekly,Chowmein,39
Manav,M,Pune,Monthly,Chowmein,72
Kabir,M,Mumbai,Never,Paneer,74
Vivek,F,Ahmedabad,Weekly,Chowmein,12
Diya,M,Hyderabad,Never,Burger,38
Aryan,M,Pune,Monthly,Burger,29
Simran,M,Pune,Weekly,Sandwich,73
Radhika,F,Hyderabad,Monthly,Chowmein,60
Vivaan,M,Bangalore,Once,Paneer,51
Radhika,F,Bangalore,Never,Vada,24
Shreya,F,Kolkata,Weekly,Burger,31
Kiara,F,Kolkata,Never,Chowmein,31
Simran,F,Bangalore,Daily,Samosa,18
Kavya,F,Hyderabad,Once,Sandwich,21
Aisha,M,Pune,Daily,Samosa,20
Diya,M,Kolkata,Weekly,Vada,78
Tanvi,F,Delhi,Weekly,Roll,7
Tanish,F,Delhi,Monthly,Pizza,79
Anaya,F,Chennai,Once,Roll,94
Yash,F,Bangalore,Once,Roll,62
Manav,M,Pune,Monthly,Roll,40
Rahul,F,Delhi,Daily,Pizza,96
Diya,M,Hyderabad,Weekly,Burger,92
Rhea,M,Ahmedabad,Monthly,Samosa,77
Ragini,M,Delhi,Never,Pizza,73
Kiara,M,Pune,Once,Burger,27
Rahul,M,Bangalore,Daily,Vada,26
Aryan,M,Ahmedabad,Weekly,Burger,94
Neha,M,Hyderabad,Monthly,Samosa,9
Rohit,M,Kolkata,Weekly,Chowmein,70
Dhruv,M,Bangalore,Never,Samosa,60
Aarav,F,Chennai,Once,Roll,11
Radhika,F,Pune,Daily,Pizza,66
Kriti,M,Mumbai,Weekly,Vada,51
Swati,M,Delhi,Monthly,Dosa,24
Kriti,F,Hyderabad,Never,Dosa,8
Simran,F,Chennai,Monthly,Paneer,97
Simran,F,Delhi,Daily,Sandwich,63
Kiara,M,Hyderabad,Monthly,Sandwich,10
Arjun,M,Pune,Weekly,Roll,57
Meera,F,Delhi,Monthly,Pizza,72
Karan,M,Mumbai,Monthly,Dosa,55
Priya,M,Delhi,Once,Burger,88
Aman,M,Chennai,Never,Sandwich,40
Abhay,M,Chennai,Daily,Dosa,28
Om,F,Ahmedabad,Weekly,Sandwich,51
Kabir,M,Ahmedabad,Monthly,Roll,91
Dhruv,M,Hyderabad,Monthly,Pizza,38
Tara,F,Hyderabad,Daily,Vada,8
Tanvi,M,Delhi,Once,Pizza,46
Yash,F,Pune,Weekly,Burger,36
Siddharth,M,Bangalore,Weekly,Samosa,31
Arjun,F,Kolkata,Never,Samosa,36
Diya,F,Bangalore,Never,Burger,64
Sneha,F,Delhi,Daily,Dosa,62
Harsh,F,Delhi,Weekly,Chowmein,61
Pooja,F,Bangalore,Once,Sandwich,62
Vivek,F,Bangalore,Weekly,Paneer,76
Rahul,M,Kolkata,Monthly,Roll,27
Kiara,M,Hyderabad,Once,Dosa,76
Aditya,F,Ahmedabad,Daily,Vada,30
Kavya,M,Hyderabad,Monthly,Pizza,70
Aisha,M,Chennai,Never,Pizza,92
Kavya,F,Pune,Weekly,Samosa,40
Diya,M,Hyderabad,Weekly,Sandwich,11
Kiara,F,Delhi,Once,Sandwich,77
Kavya,F,Hyderabad,Monthly,Samosa,54
Karan,M,Kolkata,Weekly,Samosa,44
Nikhil,M,Chennai,Daily,Pizza,63
Manav,F,Pune,Never,Dosa,48
Vivek,F,Ahmedabad,Monthly,Paneer,5
Kriti,F,Pune,Daily,Pizza,68
Tara,M,Delhi,Daily,Paneer,86
Vivek,M,Bangalore,Never,Dosa,43
Meera,F,Kolkata,Daily,Roll,12
Aarav,F,Mumbai,Weekly,Sandwich,40
Meera,M,Ahmedabad,Once,Vada,63
Tanish,M,Pune,Monthly,Chowmein,71
Priya,F,Bangalore,Weekly,Burger,74
Naira,M,Hyderabad,Never,Paneer,37
Nikhil,M,Bangalore,Never,Dosa,42
Aman,F,Bangalore,Daily,Paneer,57
Kriti,M,Ahmedabad,Daily,Samosa,59
Kabir,M,Chennai,Never,Samosa,96
Diya,M,Kolkata,Once,Paneer,52
Priya,F,Pune,Daily,Samosa,100
Anaya,F,Delhi,Monthly,Samosa,22
Kabir,F,Ahmedabad,Monthly,Sandwich,21
Shreya,M,Kolkata,Weekly,Samosa,43
Om,F,Bangalore,Monthly,Chowmein,89
Siddharth,F,Chennai,Never,Roll,75
Vivaan,M,Hyderabad,Weekly,Chowmein,14
Swati,F,Mumbai,Daily,Chowmein,41
Ishaan,F,Mumbai,Weekly,Vada,49
Pooja,F,Kolkata,Never,Roll,92
Nitin,F,Kolkata,Never,Vada,63
Swati,M,Bangalore,Once,Dosa,19
Tanvi,M,Pune,Once,Burger,25
Om,F,Delhi,Never,Dosa,41
Siddharth,M,Kolkata,Weekly,Paneer,79
Kavya,F,Bangalore,Daily,Roll,84
Shreya,M,Bangalore,Once,Samosa,87
Tanvi,M,Delhi,Daily,Burger,19
Ragini,F,Chennai,Weekly,Sandwich,60
Vivaan,M,Mumbai,Daily,Dosa,94
Aditya,M,Bangalore,Never,Chowmein,13
Abhay,M,Hyderabad,Monthly,Sandwich,100
Naira,M,Pune,Once,Roll,57
Om,F,Ahmedabad,Daily,Sandwich,46
Diya,F,Delhi,Monthly,Sandwich,84
Karan,M,Pune,Never,Dosa,87
Ragini,F,Delhi,Once,Burger,31
Aman,F,Mumbai,Once,Dosa,84
Saanvi,F,Ahmedabad,Monthly,Vada,37
Om,F,Bangalore,Monthly,Vada,39
Kavya,M,Mumbai,Once,Chowmein,8
Kriti,F,Mumbai,Once,Chowmein,99
Ira,M,Pune,Once,Chowmein,32
Aisha,F,Delhi,Once,Pizza,88
Tara,M,Hyderabad,Daily,Dosa,59
Saanvi,F,Delhi,Monthly,Pizza,68
Tanvi,M,Mumbai,Never,Pizza,31
Kriti,F,Kolkata,Never,Chowmein,99
Vivek,M,Hyderabad,Monthly,Dosa,27
Tanvi,F,Ahmedabad,Monthly,Paneer,93
Aryan,F,Ahmedabad,Weekly,Paneer,29
Pooja,F,Delhi,Daily,Dosa,43
Meera,F,Delhi,Monthly,Dosa,61
Sneha,M,Hyderabad,Once,Vada,19
Nikhil,M,Delhi,Daily,Paneer,39
Siddharth,F,Hyderabad,Monthly,Roll,54
Saanvi,M,Pune,Monthly,Burger,48
Shreya,F,Mumbai,Monthly,Samosa,17
Tanvi,M,Ahmedabad,Weekly,Roll,22
Shreya,F,Hyderabad,Monthly,Chowmein,82
Saanvi,M,Ahmedabad,Once,Pizza,37
Manav,F,Hyderabad,Weekly,Dosa,52
Aryan,M,Chennai,Once,Samosa,72
Tara,F,Hyderabad,Monthly,Dosa,47
Dhruv,M,Pune,Daily,Pizza,96
Aditya,M,Chennai,Never,Chowmein,53
Kiara,F,Mumbai,Weekly,Paneer,72
Shreya,F,Ahmedabad,Never,Vada,80
Arjun,M,Hyderabad,Once,Sandwich,83
Kiara,M,Hyderabad,Monthly,Burger,5
Radhika,F,Pune,Weekly,Sandwich,24
Nitin,M,Pune,Never,Roll,14
Yash,M,Pune,Monthly,Chowmein,69
Simran,F,Mumbai,Weekly,Dosa,61
Tanvi,F,Mumbai,Never,Vada,95
Tanvi,F,Hyderabad,Monthly,Pizza,67
Anaya,F,Delhi,Monthly,Roll,95
Vivaan,M,Kolkata,Never,Pizza,85
Ishaan,F,Delhi,Monthly,Paneer,88
Nikhil,F,Delhi,Weekly,Roll,31
Om,F,Ahmedabad,Weekly,Dosa,8
Anaya,F,Hyderabad,Monthly,Sandwich,96
Swati,F,Kolkata,Once,Chowmein,16
Dhruv,M,Delhi,Daily,Roll,37
Aryan,M,Ahmedabad,Monthly,Burger,45
Swati,F,Mumbai,Monthly,Vada,19
Saanvi,M,Hyderabad,Daily,Paneer,68
Vivek,F,Chennai,Weekly,Roll,36
Neha,M,Pune,Never,Paneer,64
Rhea,M,Pune,Never,Chowmein,60
Anaya,M,Delhi,Never,Chowmein,85
Reyansh,M,Bangalore,Daily,Dosa,38
Kriti,F,Hyderabad,Never,Samosa,21
Aman,M,Mumbai,Monthly,Burger,97
Karan,F,Ahmedabad,Once,Samosa,56
Nitin,M,Ahmedabad,Daily,Vada,93
Nikhil,F,Ahmedabad,Once,Samosa,10
Ragini,F,Delhi,Daily,Paneer,13
Rohit,M,Pune,Daily,Pizza,61
Ishaan,M,Pune,Monthly,Pizza,32
Aditya,F,Bangalore,Once,Vada,75
Priya,M,Kolkata,Daily,Dosa,76
Aisha,M,Pune,Never,Roll,85
Saanvi,M,Bangalore,Once,Dosa,40
Simran,F,Mumbai,Once,Pizza,75
Nitin,F,Kolkata,Never,Samosa,45
Diya,M,Delhi,Once,Vada,20
Arjun,M,Ahmedabad,Monthly,Chowmein,63
Radhika,M,Hyderabad,Weekly,Vada,45
Rohit,M,Pune,Never,Burger,81
Vivaan,M,Delhi,Never,Pizza,26
Abhay,F,Pune,Weekly,Paneer,95
Meera,F,Mumbai,Weekly,Samosa,25
Priya,M,Kolkata,Once,Vada,89
Aryan,F,Bangalore,Never,Sandwich,10
Karan,F,Delhi,Once,Pizza,17
Ragini,F,Chennai,Never,Dosa,99
Ira,M,Pune,Once,Roll,7
Ishaan,F,Pune,Daily,Paneer,74
Harsh,M,Mumbai,Never,Dosa,23
Arjun,M,Chennai,Never,Chowmein,34
Siddharth,M,Bangalore,Monthly,Samosa,45
Meera,M,Kolkata,Weekly,Sandwich,28
Dhruv,M,Delhi,Weekly,Chowmein,83
Harsh,F,Ahmedabad,Never,Samosa,8
Rhea,M,Chennai,Once,Dosa,21
Aisha,M,Kolkata,Monthly,Sandwich,16
Reyansh,M,Chennai,Once,Sandwich,61
Meera,F,Pune,Once,Burger,70
Aarav,M,Delhi,Daily,Burger,86
Nikhil,M,Mumbai,Daily,Vada,92
Kavya,F,Pune,Monthly,Samosa,74
Kabir,M,Kolkata,Weekly,Vada,87
Yash,M,Mumbai,Weekly,Paneer,56
Aditya,M,Mumbai,Never,Pizza,64
Tanvi,M,Chennai,Weekly,Roll,25
Ira,M,Bangalore,Daily,Chowmein,52
Vivaan,M,Ahmedabad,Weekly,Vada,65
Aisha,M,Chennai,Once,Dosa,36
Rohit,F,Kolkata,Never,Dosa,79
Abhay,F,Chennai,Once,Dosa,8
Reyansh,F,Mumbai,Daily,Sandwich,22
Kabir,F,Chennai,Once,Burger,24
Tara,M,Kolkata,Daily,Vada,54
Tara,F,Ahmedabad,Daily,Paneer,94
Radhika,M,Delhi,Once,Pizza,86
Naira,F,Chennai,Weekly,Chowmein,89
Rhea,M,Mumbai,Once,Chowmein,93
Vivek,M,Pune,Once,Sandwich,23
Yash,M,Ahmedabad,Weekly,Sandwich,66
Tara,F,Mumbai,Daily,Sandwich,33
Rahul,M,Hyderabad,Weekly,Paneer,23
Tanish,M,Mumbai,Never,Burger,57
Reyansh,F,Kolkata,Daily,Sandwich,90
Pooja,F,Kolkata,Never,Samosa,69
Dhruv,F,Bangalore,Never,Pizza,91
Kiara,M,Kolkata,Monthly,Chowmein,30
Rohit,F,Mumbai,Once,Paneer,9
Aditya,M,Hyderabad,Never,Samosa,47
Aditya,F,Mumbai,Weekly,Paneer,34
Kabir,F,Chennai,Never,Sandwich,12
Yash,M,Delhi,Once,Paneer,79
Rhea,F,Delhi,Weekly,Sandwich,60
Arjun,F,Hyderabad,Monthly,Samosa,9
Tara,M,Pune,Never,Sandwich,20
Harsh,M,Bangalore,Monthly,Burger,86
Radhika,F,Delhi,Once,Roll,43
Ira,F,Ahmedabad,Once,Roll,96
Diya,M,Pune,Once,Vada,18
Nikhil,M,Chennai,Once,Pizza,56
Tanish,M,Delhi,Never,Burger,39
Ira,F,Mumbai,Daily,Paneer,90
Nitin,F,Pune,Never,Vada,48
Kiara,M,Mumbai,Weekly,Roll,74
Kriti,M,Bangalore,Never,Dosa,59
Siddharth,F,Pune,Once,Sandwich,87
Sneha,F,Bangalore,Once,Sandwich,71
Naira,M,Mumbai,Weekly,Dosa,82
Swati,F,Bangalore,Never,Roll,55
Saanvi,M,Pune,Weekly,Dosa,61
Radhika,F,Hyderabad,Never,Sandwich,16
Kabir,M,Mumbai,Once,Samosa,56
Neha,M,Chennai,Never,Burger,64
Ragini,F,Mumbai,Weekly,Sandwich,38
Manav,F,Hyderabad,Once,Pizza,49
Tanvi,F,Bangalore,Once,Paneer,72
Manav,M,Kolkata,Monthly,Paneer,80
Diya,M,Bangalore,Daily,Chowmein,36
Kiara,M,Mumbai,Monthly,Burger,15
Abhay,M,Chennai,Never,Pizza,43
Aman,F,Delhi,Daily,Pizza,88
Vivaan,M,Bangalore,Once,Roll,80
Tanvi,M,Mumbai,Monthly,Chowmein,42
Vivaan,M,Ahmedabad,Never,Pizza,76
Ragini,M,Kolkata,Never,Vada,6
Nikhil,F,Mumbai,Weekly,Vada,87
Vivaan,F,Pune,Once,Dosa,34
Kiara,F,Delhi,Monthly,Paneer,15
Nitin,F,Mumbai,Monthly,Roll,74
Yash,M,Chennai,Monthly,Sandwich,63
Rahul,M,Bangalore,Never,Vada,67
Kabir,M,Bangalore,Monthly,Burger,14
Nitin,M,Chennai,Monthly,Dosa,13
Rohit,F,Bangalore,Never,Paneer,21
Simran,M,Delhi,Monthly,Burger,20
Kavya,F,Pune,Once,Sandwich,35
Ragini,F,Hyderabad,Never,Samosa,61
Aman,F,Kolkata,Weekly,Sandwich,99
Rohit,F,Chennai,Daily,Samosa,16
Diya,F,Kolkata,Monthly,Burger,71
Swati,F,Delhi,Monthly,Chowmein,90
Meera,F,Chennai,Daily,Samosa,39
Rohit,M,Hyderabad,Daily,Samosa,46
Meera,M,Pune,Monthly,Burger,65
Nitin,F,Chennai,Daily,Roll,63
Pooja,F,Kolkata,Monthly,Paneer,26
Aarav,M,Chennai,Daily,Samosa,41
Om,M,Pune,Monthly,Vada,6
Neha,F,Ahmedabad,Weekly,Pizza,6
Simran,F,Pune,Monthly,Burger,53
Tara,F,Kolkata,Daily,Dosa,95
Siddharth,M,Hyderabad,Once,Pizza,22
Manav,F,Ahmedabad,Monthly,Burger,39
Kabir,F,Bangalore,Weekly,Roll,77
Siddharth,M,Ahmedabad,Monthly,Dosa,64
Aman,M,Chennai,Monthly,Vada,45
Radhika,F,Bangalore,Never,Sandwich,97
Nitin,F,Delhi,Weekly,Samosa,20
Siddharth,M,Hyderabad,Once,Burger,47
Abhay,M,Hyderabad,Never,Dosa,6
Diya,M,Kolkata,Never,Samosa,66
Tanvi,F,Pune,Daily,Burger,72
Rohit,M,Ahmedabad,Never,Samosa,11
Manav,F,Pune,Never,Chowmein,99
Tanish,F,Kolkata,Daily,Pizza,44
Diya,M,Chennai,Daily,Pizza,95
Vivaan,M,Hyderabad,Never,Burger,19
Shreya,F,Chennai,Never,Dosa,81
Abhay,F,Delhi,Daily,Samosa,91
Nikhil,F,Chennai,Never,Chowmein,62
Neha,M,Delhi,Weekly,Paneer,78
Aman,F,Ahmedabad,Once,Paneer,18
Tanish,F,Delhi,Weekly,Pizza,92
Siddharth,F,Hyderabad,Monthly,Roll,26
Kavya,F,Hyderabad,Weekly,Paneer,52
Rohit,M,Delhi,Never,Roll,26
Nitin,F,Ahmedabad,Monthly,Samosa,73
Swati,F,Ahmedabad,Daily,Burger,10
Manav,F,Bangalore,Once,Chowmein,39
Aman,M,Kolkata,Never,Vada,80
Kabir,F,Kolkata,Once,Vada,60
Kiara,F,Delhi,Monthly,Chowmein,75
Pooja,F,Pune,Once,Burger,24
Karan,M,Hyderabad,Never,Vada,90
Meera,F,Hyderabad,Monthly,Paneer,8
Aarav,F,Hyderabad,Daily,Vada,56
Om,M,Mumbai,Weekly,Pizza,66
Kriti,M,Ahmedabad,Once,Samosa,70
Kabir,F,Ahmedabad,Weekly,Dosa,28
Diya,M,Pune,Monthly,Pizza,84
Naira,M,Bangalore,Once,Burger,72
Swati,M,Pune,Never,Roll,81
Rhea,F,Bangalore,Monthly,Vada,67
Aisha,F,Delhi,Weekly,Vada,82
Rohit,M,Chennai,Weekly,Sandwich,80
Karan,M,Kolkata,Weekly,Sandwich,92
Vivek,M,Bangalore,Once,Dosa,44
Dhruv,M,Ahmedabad,Daily,Vada,13
Nikhil,M,Delhi,Once,Samosa,76
Kabir,F,Pune,Weekly,Pizza,24
Rahul,F,Bangalore,Weekly,Vada,8
Simran,M,Kolkata,Daily,Paneer,23
Meera,F,Mumbai,Weekly,Roll,68
Meera,M,Ahmedabad,Never,Pizza,95
Aman,F,Ahmedabad,Weekly,Burger,65
